air_store_id,train_days,test_days,seasonal_naive_rmsle,seasonal_naive_rmse_log,seasonal_naive_mape,sarima_no_exog_rmsle,sarima_no_exog_rmse_log,sarima_no_exog_mape,sarima_no_exog_aic,sarima_no_exog_status,arimax_holiday_only_rmsle,arimax_holiday_only_rmse_log,arimax_holiday_only_mape,arimax_holiday_only_aic,arimax_holiday_only_status,arimax_holiday_weekend_rmsle,arimax_holiday_weekend_rmse_log,arimax_holiday_weekend_mape,arimax_holiday_weekend_aic,arimax_holiday_weekend_status,arimax_golden_week_only_rmsle,arimax_golden_week_only_rmse_log,arimax_golden_week_only_mape,arimax_golden_week_only_aic,arimax_golden_week_only_status,arimax_reservation_only_rmsle,arimax_reservation_only_rmse_log,arimax_reservation_only_mape,arimax_reservation_only_aic,arimax_reservation_only_status,arimax_full_rmsle,arimax_full_rmse_log,arimax_full_mape,arimax_full_aic,arimax_full_status,air_genre_name,air_area_name,delta_sarima_vs_naive,delta_arimax_vs_naive,delta_arimax_vs_sarima
air_e270aff84ac7e4c8,438,39,0.9282754576027942,0.9282754576027942,144.5784628702895,0.767218349203483,0.767218349203483,113.2528396976759,782.5168482110115,SARIMA no exog,0.7659248531850043,0.7659248531850043,112.4797415795639,782.8185056653977,ARIMAX holiday only,0.7659247237123274,0.7659247237123274,112.47974394582481,784.8185058249042,ARIMAX holiday + weekend,0.7678587897057497,0.7678587897057497,114.61964576836439,775.0474856875669,ARIMAX Golden Week only,0.7709630819628409,0.7709630819628409,108.05245159501548,774.3155360443341,ARIMAX reservation only,0.7695342067049804,0.7695342067049804,108.97561833988001,771.6022217669815,ARIMAX full,Okonomiyaki/Monja/Teppanyaki,Hiroshima-ken Hiroshima-shi Kokutaijimachi,0.1610571083993112,0.15874125089781377,-0.0023158575014974314
air_287d2de7d3c93406,437,39,0.8061179503465239,0.8061179503465239,135.57280503446358,0.7128302727115531,0.7128302727115531,105.46178996028321,711.0752536307469,SARIMA no exog,0.7020043763672478,0.7020043763672478,99.76853257157254,689.5285581111553,ARIMAX holiday only,0.7020023014951678,0.7020023014951678,99.79534240403277,691.5248773132189,ARIMAX holiday + weekend,0.7139024372358846,0.7139024372358846,105.94518740832252,708.6585566025032,ARIMAX Golden Week only,0.7128302725707573,0.7128302725707573,105.46179163429237,713.0752536284235,ARIMAX reservation only,0.7013528048002432,0.7013528048002432,99.14592668353072,697.170716909692,ARIMAX full,Bar/Cocktail,Tōkyō-to Toshima-ku Minamiikebukuro,0.09328767763497081,0.10476514554628069,0.01147746791130988
air_640cf4835f0d9ba3,436,39,0.9445784827493143,0.9445784827493143,58.18184565873283,0.5044055769969993,0.5044055769969993,46.53751040193876,834.6694313114951,SARIMA no exog,0.5135800842694631,0.5135800842694631,46.815078067164976,831.517420806925,ARIMAX holiday only,0.513579928146981,0.513579928146981,46.815087993022516,833.5174208535045,ARIMAX holiday + weekend,0.504317114803369,0.504317114803369,46.54906151176222,836.6362891267194,ARIMAX Golden Week only,0.7395727491685575,0.7395727491685575,52.41963871078956,794.2668098892216,ARIMAX reservation only,0.721408807683315,0.721408807683315,51.76687051298221,798.3582826835368,ARIMAX full,Izakaya,Tōkyō-to Ōta-ku Kamata,0.44017290575231505,0.22316967506599938,-0.21700323068631566
air_8c119d1f16049f20,436,39,0.6203180835326343,0.6203180835326343,82.10162267354386,0.48415971877810565,0.48415971877810565,55.10991482049901,438.9554172242815,SARIMA no exog,0.4820378089190228,0.4820378089190228,54.75257176437355,440.70250066072174,ARIMAX holiday only,0.48203229035865225,0.48203229035865225,54.75162252210256,442.70250057982423,ARIMAX holiday + weekend,0.48275419830803995,0.48275419830803995,54.859957177756726,434.8765683141727,ARIMAX Golden Week only,0.48415962935218443,0.48415962935218443,55.109900039068826,440.9554172297733,ARIMAX reservation only,0.48453683351493537,0.48453683351493537,55.17512961311268,443.76330816308433,ARIMAX full,Cafe/Sweets,Tōkyō-to Shinjuku-ku Kabukichō,0.13615836475452864,0.13578125001769892,-0.0003771147368297201
air_f6b2489ccf873c3b,436,39,0.3387004185328204,0.3387004185328204,32.01886061082608,0.23602362283656622,0.23602362283656622,21.51000821508245,404.5158488859015,SARIMA no exog,0.2391526665764243,0.2391526665764243,22.07908788867617,394.0549104872458,ARIMAX holiday only,0.23915267543588584,0.23915267543588584,22.079088777976494,396.0549104907862,ARIMAX holiday + weekend,0.23675197596419156,0.23675197596419156,21.497811104262922,400.51926093772863,ARIMAX Golden Week only,0.23602362039925975,0.23602362039925975,21.510007944511813,406.51584888700125,ARIMAX reservation only,0.2392773148248007,0.2392773148248007,22.109986436897124,388.7689668215178,ARIMAX full,Bar/Cocktail,Tōkyō-to Chūō-ku Tsukiji,0.10267679569625418,0.09942310370801971,-0.0032536919882344695
air_383f5b2f8d345a49,438,39,0.6792142472638804,0.6792142472638804,49.26082851594876,0.5815401516419585,0.5815401516419585,54.238913986075765,719.774430531362,SARIMA no exog,0.5702602179183887,0.5702602179183887,54.261903118032485,718.6671243137245,ARIMAX holiday only,0.570260235886566,0.570260235886566,54.26190364892094,720.6671243085698,ARIMAX holiday + weekend,0.5934971096827569,0.5934971096827569,54.6268539170343,708.2308178664557,ARIMAX Golden Week only,0.5815401657290202,0.5815401657290202,54.238914345244005,721.7744305268067,ARIMAX reservation only,0.5724117728936646,0.5724117728936646,54.2565691935234,722.9199497898559,ARIMAX full,Dining bar,Tōkyō-to Setagaya-ku Setagaya,0.09767409562192186,0.10680247437021573,0.009128378748293864
air_93ebe490d4abb8e9,436,39,0.5925152852152131,0.5925152852152131,77.21017005249621,0.5876046270894428,0.5876046270894428,80.62701878097064,722.4449460846633,SARIMA no exog,0.5977766412902616,0.5977766412902616,85.03324948125913,707.6430440794063,ARIMAX holiday only,0.5992440003099151,0.5992440003099151,85.22258104580908,709.3415428314465,ARIMAX holiday + weekend,0.58844492120319,0.58844492120319,82.10764135657536,724.0117650622224,ARIMAX Golden Week only,0.5878012326097626,0.5878012326097626,81.0374186014932,724.4367829035571,ARIMAX reservation only,0.5995383158635872,0.5995383158635872,85.07713766225336,713.1668273385419,ARIMAX full,Bar/Cocktail,Tōkyō-to Shinjuku-ku Nishishinjuku,0.004910658125770295,-0.007023030648374062,-0.011933688774144358
air_4d71826793c09b22,435,39,0.3410543499792496,0.3410543499792496,30.14681044387877,0.19083392619896733,0.19083392619896733,13.741301314587338,304.99503541350305,SARIMA no exog,0.1885642665692372,0.1885642665692372,13.685544267299111,306.8895991950864,ARIMAX holiday only,0.18826746684231074,0.18826746684231074,13.673436097752207,308.8884949500115,ARIMAX holiday + weekend,0.19084455864877967,0.19084455864877967,13.766660040648066,306.333589392205,ARIMAX Golden Week only,0.19083194305727855,0.19083194305727855,13.741435552770682,306.9951198643758,ARIMAX reservation only,0.1893179275908334,0.1893179275908334,13.568077440167986,312.5630935251526,ARIMAX full,Japanese food,Tōkyō-to Minato-ku Shibakōen,0.15022042378028228,0.1517364223884162,0.0015159986081339227
air_05c325d315cc17f5,439,39,0.481554034562547,0.481554034562547,41.564127453257925,0.3492853955971914,0.3492853955971914,26.49761185089049,689.9895627298112,SARIMA no exog,0.34466599722317776,0.34466599722317776,25.72072839361849,685.961217891441,ARIMAX holiday only,0.34466613493416837,0.34466613493416837,25.720723136254854,687.9612181446006,ARIMAX holiday + weekend,0.3494640911479036,0.3494640911479036,26.501580649317948,690.4049440058077,ARIMAX Golden Week only,0.34928853818775485,0.34928853818775485,26.497688097321774,691.989562438926,ARIMAX reservation only,0.34501883806881084,0.34501883806881084,25.813414230269043,691.60034186374,ARIMAX full,Izakaya,Fukuoka-ken Fukuoka-shi Daimyō,0.13226863896535557,0.13653519649373613,0.004266557528380566
air_1e665503b8474c55,438,39,0.6615906330265193,0.6615906330265193,86.25682721836566,0.5076791192515204,0.5076791192515204,66.08900089818344,819.5091532909707,SARIMA no exog,0.509436276615436,0.509436276615436,65.63083887960653,820.3032909751972,ARIMAX holiday only,0.509436185728347,0.509436185728347,65.63083632905298,822.3032909775638,ARIMAX holiday + weekend,0.5073618364265939,0.5073618364265939,66.16412752130873,820.9726726456809,ARIMAX Golden Week only,0.5076791154981823,0.5076791154981823,66.08900034161857,821.5091532901299,ARIMAX reservation only,0.5089855477884904,0.5089855477884904,65.72896029489797,826.092750008855,ARIMAX full,Dining bar,Fukuoka-ken Fukuoka-shi Daimyō,0.1539115137749989,0.15260508523802896,-0.001306428536969939
air_707d4b6328f2c2df,436,39,0.8838186000094831,0.8838186000094831,112.50451940882205,0.8207506648619736,0.8207506648619736,107.73662690970363,941.0284779360024,SARIMA no exog,0.8345366318195588,0.8345366318195588,111.61769439277667,926.3190353395189,ARIMAX holiday only,0.834542213380058,0.834542213380058,111.61861637503137,928.3189817926904,ARIMAX holiday + weekend,0.821008594622314,0.821008594622314,107.58934727954035,942.2094434196638,ARIMAX Golden Week only,1.0851491736389982,1.0851491736389982,77.68262030522803,890.22270485691,ARIMAX reservation only,1.0937490370457734,1.0937490370457734,78.1650243378718,881.1314078202784,ARIMAX full,Dining bar,Tōkyō-to Shibuya-ku Shibuya,0.06306793514750952,-0.20993043703629033,-0.27299837218379985
air_7e12c5d27f44a8de,436,39,0.3492384504434921,0.3492384504434921,34.1770279029916,0.301348477728704,0.301348477728704,27.146231319986292,630.745432807221,SARIMA no exog,0.32546458980147874,0.32546458980147874,27.277642039556227,607.9708754039884,ARIMAX holiday only,0.3254829436640564,0.3254829436640564,27.278602259767908,609.9654390332832,ARIMAX holiday + weekend,0.30008380681454233,0.30008380681454233,26.869487905745604,628.614771502844,ARIMAX Golden Week only,0.3013484828451406,0.3013484828451406,27.146230143160633,632.7454328099959,ARIMAX reservation only,0.32918252576960694,0.32918252576960694,27.32446516273455,615.1335271096002,ARIMAX full,Dining bar,Tōkyō-to Setagaya-ku Setagaya,0.04788997271478812,0.020055924673885173,-0.027834048040902948
air_8093d0b565e9dbdf,434,39,0.3191531411031448,0.3191531411031448,28.589623018105986,0.282655162341493,0.282655162341493,23.654973318721815,525.3164335123229,SARIMA no exog,0.2741469906013787,0.2741469906013787,23.433622386892885,501.14434180814465,ARIMAX holiday only,0.2741464325724782,0.2741464325724782,23.43362160419536,503.14434220410885,ARIMAX holiday + weekend,0.28288791417400155,0.28288791417400155,23.58991513300232,524.3640296061949,ARIMAX Golden Week only,0.7401638944972986,0.7401638944972986,45.26274281673537,425.5799353227807,ARIMAX reservation only,0.6951619042616216,0.6951619042616216,43.31035185204016,414.6867046745592,ARIMAX full,Yakiniku/Korean food,Tōkyō-to Chūō-ku Ginza,0.036497978761651784,-0.3760087631584768,-0.4125067419201286
air_de88770300008624,438,39,0.610462971039539,0.610462971039539,80.3422253911098,0.5905736478298215,0.5905736478298215,71.48333560970325,973.4488990043448,SARIMA no exog,0.5956852792231264,0.5956852792231264,73.22771413134201,969.8786626165279,ARIMAX holiday only,0.5959547020411462,0.5959547020411462,72.37044407036606,970.0638915363553,ARIMAX holiday + weekend,0.5893638477918655,0.5893638477918655,71.74249791721677,974.6001341655352,ARIMAX Golden Week only,0.7709133065662404,0.7709133065662404,67.97036607790186,914.1650991053314,ARIMAX reservation only,0.7703635169421885,0.7703635169421885,68.38400925243694,908.420332705944,ARIMAX full,Izakaya,Niigata-ken Niigata-shi Gakkōchōdōri 1 Banchō,0.01988932320971748,-0.15990054590264957,-0.17978986911236705
air_3e6cea17a9d2c0f1,436,39,0.5828155845937469,0.5828155845937469,68.22235262369196,0.569693224639456,0.569693224639456,49.75135157248475,889.8860284537052,SARIMA no exog,0.5708513271870794,0.5708513271870794,48.743771675678005,887.3217653757017,ARIMAX holiday only,0.570745054888722,0.570745054888722,48.7428607954198,889.3215894144034,ARIMAX holiday + weekend,0.5729458454666363,0.5729458454666363,49.723700320792005,889.0118755751855,ARIMAX Golden Week only,0.6231777530272834,0.6231777530272834,50.609787608002456,858.6473309347916,ARIMAX reservation only,0.6345274500102958,0.6345274500102958,50.075769691600854,853.4970263362129,ARIMAX full,Izakaya,Hyōgo-ken Kakogawa-shi Kakogawachō Kitazaike,0.013122359954290896,-0.05171186541654882,-0.06483422537083972
air_f26f36ec4dc5adb0,439,39,0.30310967139573664,0.30310967139573664,23.779145042133926,0.24062315806000886,0.24062315806000886,18.453683905736412,784.1492392875956,SARIMA no exog,0.24792379919763763,0.24792379919763763,18.968104283031238,783.1853447667881,ARIMAX holiday only,0.24792283062896747,0.24792283062896747,18.96792721606351,785.1853473083304,ARIMAX holiday + weekend,0.24059455094975926,0.24059455094975926,18.45430906158179,781.834054608814,ARIMAX Golden Week only,0.24062277470754792,0.24062277470754792,18.453741349700152,786.1492393635656,ARIMAX reservation only,0.24544679483656334,0.24544679483656334,18.802641359139987,786.3845783301638,ARIMAX full,Izakaya,Tōkyō-to Shinjuku-ku Kabukichō,0.06248651333572777,0.05766287655917329,-0.00482363677655448
air_a55d17bd3f3033cb,436,39,1.0059565309984013,1.0059565309984013,166.6548579427241,0.7769330138226738,0.7769330138226738,111.86738010896482,791.7611343224852,SARIMA no exog,0.7861126540870957,0.7861126540870957,116.25354338474658,783.8490592681745,ARIMAX holiday only,0.7861435480254357,0.7861435480254357,116.26498816589736,785.8476923413011,ARIMAX holiday + weekend,0.7767037279932166,0.7767037279932166,111.70005656028393,793.1225586754156,ARIMAX Golden Week only,0.7779970069115186,0.7779970069115186,112.16034990332024,792.0450987135283,ARIMAX reservation only,0.787940230375166,0.787940230375166,116.93023137444938,788.257022935124,ARIMAX full,Izakaya,Miyagi-ken Sendai-shi Kamisugi,0.22902351717572755,0.2180163006232353,-0.01100721655249226
air_93b9bb641f8fc982,432,39,0.610804378534217,0.610804378534217,57.67711072188637,0.43786981650383755,0.43786981650383755,41.55701771389403,485.8954527777862,SARIMA no exog,0.4373286590417633,0.4373286590417633,41.676769631753814,486.7866137750733,ARIMAX holiday only,0.4373284934794788,0.4373284934794788,41.67679474163645,488.78661369352915,ARIMAX holiday + weekend,0.4367862257586861,0.4367862257586861,41.49823197143199,485.66999009838264,ARIMAX Golden Week only,0.43787565763858327,0.43787565763858327,41.55735356485615,487.895170936151,ARIMAX reservation only,0.43642159457881763,0.43642159457881763,41.58518426505037,491.1921392883987,ARIMAX full,Izakaya,Hyōgo-ken Takarazuka-shi Tōyōchō,0.17293456203037944,0.17438278395539936,0.0014482219250199213
air_d00161e19f08290b,437,39,0.6175594090392867,0.6175594090392867,60.359634364969686,0.4331811144645741,0.4331811144645741,44.20690767106375,923.4895014513622,SARIMA no exog,0.43067046542218346,0.43067046542218346,43.40448883208449,925.1381962992866,ARIMAX holiday only,0.4306710093162565,0.4306710093162565,43.40165948043155,927.1381950834019,ARIMAX holiday + weekend,0.4317591102983734,0.4317591102983734,43.69029964553063,923.416232166333,ARIMAX Golden Week only,0.4438817950282435,0.4438817950282435,44.75862727117655,923.3851120121351,ARIMAX reservation only,0.44221781455072634,0.44221781455072634,44.20534737458633,927.2879747616291,ARIMAX full,Dining bar,Tōkyō-to Shinjuku-ku Kabukichō,0.18437829457471266,0.1753415944885604,-0.00903670008615226
air_54d6c25d33f5260e,438,39,0.8080179604885515,0.8080179604885515,160.69803240957802,0.7362957713784338,0.7362957713784338,122.2103528774672,953.3632880809636,SARIMA no exog,0.6150777152423337,0.6150777152423337,73.56682458628187,887.5359513586252,ARIMAX holiday only,0.6150777120540217,0.6150777120540217,73.56682522591115,889.5359513564488,ARIMAX holiday + weekend,0.7364665075053418,0.7364665075053418,121.98379064694385,954.6578494611867,ARIMAX Golden Week only,0.7628431770036006,0.7628431770036006,116.64911998366011,931.1801964262045,ARIMAX reservation only,0.6213557675986229,0.6213557675986229,69.0768536478582,860.9116527245162,ARIMAX full,Izakaya,Fukuoka-ken Fukuoka-shi Shiobaru,0.07172218911011763,0.18666219288992858,0.11494000377981095
air_55c3627912b9c849,436,39,0.9343421437709444,0.9343421437709444,157.26115351575217,0.6801288595072974,0.6801288595072974,83.14743899865104,772.5479837268964,SARIMA no exog,0.6765039662802116,0.6765039662802116,83.05539868433513,774.2320151565377,ARIMAX holiday only,0.6765039632463312,0.6765039632463312,83.05525578335087,776.2320148063923,ARIMAX holiday + weekend,0.6798880212618209,0.6798880212618209,83.18044878500295,774.4745961272922,ARIMAX Golden Week only,0.6721338533301806,0.6721338533301806,61.24424447702865,746.0621270435072,ARIMAX reservation only,0.671946307567994,0.671946307567994,61.37964121875464,751.9817799279547,ARIMAX full,Italian/French,Fukuoka-ken Fukuoka-shi Hakata Ekimae,0.254213284263647,0.26239583620295037,0.008182551939303395
air_4cab15ad29c0ffbc,437,39,0.4570724104733568,0.4570724104733568,45.293026534959836,0.49967921488086714,0.49967921488086714,41.21846765631968,741.4514440760634,SARIMA no exog,0.49794996554496107,0.49794996554496107,41.21974168554659,743.2239105023459,ARIMAX holiday only,0.4979492937142712,0.4979492937142712,41.219726778790076,745.2239098130647,ARIMAX holiday + weekend,0.4993741440623771,0.4993741440623771,41.19991601087729,739.4807912775989,ARIMAX Golden Week only,0.4996792712078102,0.4996792712078102,41.218470878391386,743.451444087807,ARIMAX reservation only,0.4998927212926601,0.4998927212926601,41.1996826997773,745.4642517925387,ARIMAX full,Dining bar,Ōsaka-fu Ōsaka-shi Nakanochō,-0.04260680440751036,-0.04282031081930332,-0.00021350641179296304
