air_store_id,train_days,test_days,seasonal_naive_rmsle,seasonal_naive_rmse_log,seasonal_naive_mape,sarima_no_exog_rmsle,sarima_no_exog_rmse_log,sarima_no_exog_mape,sarima_no_exog_aic,sarima_no_exog_status,arimax_holiday_only_rmsle,arimax_holiday_only_rmse_log,arimax_holiday_only_mape,arimax_holiday_only_aic,arimax_holiday_only_status,air_genre_name,air_area_name
air_901925b628677c2e,437,39,1.0333436356062804,1.0333436356062804,81.46338644736079,0.6307062327364834,0.6307062327364834,62.54995395807905,1045.100055452347,SARIMA no exog,0.6248524471563244,0.6248524471563244,61.26951063302434,1040.3582173975385,ARIMAX holiday only,Dining bar,Fukuoka-ken Fukuoka-shi Daimyō
air_622375b4815cf5cb,436,39,1.3761499263390626,1.3761499263390626,290.4764565268683,0.9887348304571132,0.9887348304571132,155.75738282775032,1171.4445032262577,SARIMA no exog,0.9883552005746985,0.9883552005746985,156.68157385059766,1172.677506002548,ARIMAX holiday only,Izakaya,Fukuoka-ken Kitakyūshū-shi None
air_e88bbe2ede3467aa,436,39,0.7513577995872687,0.7513577995872687,109.36881631940263,0.8221175052476368,0.8221175052476368,80.93153415817532,1036.8833660093924,SARIMA no exog,0.7848694224071424,0.7848694224071424,69.21539770796595,1034.1681154558764,ARIMAX holiday only,Izakaya,Hyōgo-ken Kōbe-shi Sumiyoshi Higashimachi
air_d138b593ebda55cc,435,39,0.5826663028103831,0.5826663028103831,68.53581603581603,0.363059650814113,0.363059650814113,36.50378593266872,715.5784931951852,SARIMA no exog,0.32604285435103536,0.32604285435103536,36.27539179953626,692.7699481204047,ARIMAX holiday only,Bar/Cocktail,Fukuoka-ken Fukuoka-shi Daimyō
air_bdd32aa407c16335,437,39,0.9102611287285608,0.9102611287285608,63.156128615106944,0.6736241136961477,0.6736241136961477,38.823958482658355,928.6676360070217,SARIMA no exog,0.6600225318653679,0.6600225318653679,36.927615657948,919.7995542395463,ARIMAX holiday only,Creative cuisine,Fukuoka-ken Fukuoka-shi Daimyō
air_298513175efdf261,439,39,0.5559560424784836,0.5559560424784836,68.0956252774699,0.48328554032997983,0.48328554032997983,30.748033490352945,888.2103194611401,SARIMA no exog,0.48321247631368847,0.48321247631368847,30.746271350872696,890.2084321218172,ARIMAX holiday only,Cafe/Sweets,Fukuoka-ken Fukuoka-shi Torikai
air_ab3ae0e410b20069,433,39,0.7365578444192413,0.7365578444192413,133.24238033522587,0.5820538304935405,0.5820538304935405,81.55428350722252,964.3130501003684,SARIMA no exog,0.5979947487257958,0.5979947487257958,77.36728046912533,912.4773354294482,ARIMAX holiday only,Dining bar,Tōkyō-to Shibuya-ku Shibuya
air_efc80d3f96b3aff7,439,39,0.8811111174946538,0.8811111174946538,152.03178354285757,0.808314442086417,0.808314442086417,123.87185469254105,831.3367381889425,SARIMA no exog,0.8125678336967225,0.8125678336967225,124.68055377598037,826.3979093149469,ARIMAX holiday only,Other,Tōkyō-to Suginami-ku Asagayaminami
air_234d3dbf7f3d5a50,435,39,0.6317986501166821,0.6317986501166821,83.96646549361483,0.4924491385743785,0.4924491385743785,62.69047922196146,802.5093008558799,SARIMA no exog,0.4881708725169662,0.4881708725169662,62.474314746203405,803.4781401258713,ARIMAX holiday only,Dining bar,Tōkyō-to Machida-shi Morino
air_63a88d81295195ed,435,39,1.2035389277675397,1.2035389277675397,178.50409150339738,0.8389255698811388,0.8389255698811388,89.16199023809668,1205.0547096928108,SARIMA no exog,0.7875986344929813,0.7875986344929813,77.37296574845381,1197.3725556643024,ARIMAX holiday only,Izakaya,Hyōgo-ken Kōbe-shi Kumoidōri
air_4570f52104fe0982,432,39,0.8455815852788467,0.8455815852788467,132.90501521270755,0.5712007364155005,0.5712007364155005,67.75733670882123,898.6358036549568,SARIMA no exog,0.5540474379036395,0.5540474379036395,64.93295461026723,896.8645131183359,ARIMAX holiday only,Izakaya,Tōkyō-to Kōtō-ku Kameido
air_48e9fc98b62495a7,437,39,1.24280853242153,1.24280853242153,245.630840183675,1.0759512237935207,1.0759512237935207,197.9431928230746,1137.9356917287473,SARIMA no exog,1.0786941471952092,1.0786941471952092,197.85232840714656,1139.662869425047,ARIMAX holiday only,Izakaya,Ōsaka-fu Ōsaka-shi Ōgimachi
air_5c65468938c07fa5,439,39,1.246251103454826,1.246251103454826,266.12462349921657,0.7947428166993737,0.7947428166993737,109.13124762335953,999.2153414991222,SARIMA no exog,0.7929707154883449,0.7929707154883449,109.12033800899856,1001.0294431731497,ARIMAX holiday only,Other,Tōkyō-to Shibuya-ku Shibuya
air_326ca454ef3558bc,438,39,0.6632242962309401,0.6632242962309401,95.56938147856445,0.6520432505638422,0.6520432505638422,84.65945546846481,1176.560809036371,SARIMA no exog,0.6245432225768071,0.6245432225768071,82.34627822048908,1168.066997911611,ARIMAX holiday only,Izakaya,Shizuoka-ken Shizuoka-shi Ōtemachi
air_70e9e8cd55879414,439,39,0.7598302209082767,0.7598302209082767,80.24224873236541,0.6826841243465362,0.6826841243465362,95.48372110237455,1001.7676649662985,SARIMA no exog,0.6940938166389367,0.6940938166389367,96.84886884019394,999.8875207513745,ARIMAX holiday only,Bar/Cocktail,Tōkyō-to Shibuya-ku Dōgenzaka
air_87f9e1024b951f01,439,39,1.4568592625116052,1.4568592625116052,262.50163355515815,0.9455964020964402,0.9455964020964402,135.37054040334345,1072.48855421664,SARIMA no exog,0.9402903268508568,0.9402903268508568,131.560260458966,1064.7488070781278,ARIMAX holiday only,Dining bar,Fukuoka-ken Kurume-shi Jōnanmachi
air_7c7774c66fb237f7,434,39,0.790896357776164,0.790896357776164,161.51834119326378,0.46165792964473085,0.46165792964473085,57.19054220688214,834.4901599263035,SARIMA no exog,0.461629002920518,0.461629002920518,57.08793630169555,836.3011604952569,ARIMAX holiday only,Bar/Cocktail,Tōkyō-to Toshima-ku Minamiikebukuro
air_c2c8435bdb3516d4,437,39,1.3685885495133239,1.3685885495133239,74.94716278699185,0.977227014491164,0.977227014491164,89.66890021581565,1129.9384415064771,SARIMA no exog,0.9493003449617406,0.9493003449617406,83.39777614339422,1124.312142564263,ARIMAX holiday only,Izakaya,Hokkaidō Asahikawa-shi 6 Jōdōri
air_e01d99390355408d,434,39,1.1207182343689144,1.1207182343689144,224.12907381289733,1.0158915278872354,1.0158915278872354,173.4120119337544,1087.0735004607955,SARIMA no exog,1.0127402854909129,1.0127402854909129,172.10656655764706,1088.930488262817,ARIMAX holiday only,Dining bar,Tōkyō-to Setagaya-ku Setagaya
air_de692863bb2dd758,436,39,0.9206927164448377,0.9206927164448377,81.45818120432847,0.7636858542872713,0.7636858542872713,72.06146913062041,1060.4445328934273,SARIMA no exog,0.7727023734821762,0.7727023734821762,75.92933675496595,1042.6487695779374,ARIMAX holiday only,Izakaya,Fukuoka-ken Fukuoka-shi Hakata Ekimae
air_0728814bd98f7367,434,39,0.991499137227861,0.991499137227861,158.03850470517136,0.6447113855849179,0.6447113855849179,69.77814453791066,1002.5534242810958,SARIMA no exog,0.6598625122867567,0.6598625122867567,68.78941081707539,1003.0185352213066,ARIMAX holiday only,Western food,Tōkyō-to Suginami-ku Asagayaminami
air_b4f32bcc399da2b9,410,39,1.1567649843915104,1.1567649843915104,137.1843799491756,0.8845848420342098,0.8845848420342098,97.62397203391365,1013.6715822099588,SARIMA no exog,0.8811932627963506,0.8811932627963506,95.71871412401134,1010.4153953782959,ARIMAX holiday only,Dining bar,Hiroshima-ken Hiroshima-shi Kokutaijimachi
air_81c5dff692063446,439,39,1.2209960240129776,1.2209960240129776,156.65099715099714,0.7927393714694314,0.7927393714694314,84.92533545069836,1031.493866598535,SARIMA no exog,0.7941206269785542,0.7941206269785542,84.93495192965105,1033.3940110943486,ARIMAX holiday only,Dining bar,Ōsaka-fu Ōsaka-shi Ōgimachi
air_142e78ba7001da9c,438,39,0.7819655778310481,0.7819655778310481,115.82130832130831,0.7044432911938099,0.7044432911938099,70.47015639545798,959.2856639425987,SARIMA no exog,0.7011556811278962,0.7011556811278962,75.34070171849118,949.4577946742864,ARIMAX holiday only,Italian/French,Hyōgo-ken Nishinomiya-shi Rokutanjichō
air_03963426c9312048,436,39,1.0004760180709142,1.0004760180709142,122.04755777616047,0.9099579217499704,0.9099579217499704,104.56054562325114,897.6542140853352,SARIMA no exog,0.874864281465709,0.874864281465709,86.03335314016218,886.6471849290601,ARIMAX holiday only,Izakaya,Hiroshima-ken Hiroshima-shi Kokutaijimachi
air_c9f6de13be8b8f25,435,39,0.5252367207899102,0.5252367207899102,63.35063085063084,0.49080522663774256,0.49080522663774256,63.41695155900684,847.815298577115,SARIMA no exog,0.47808984434514024,0.4780898443451402,63.04702517128528,846.4397412714267,ARIMAX holiday only,Bar/Cocktail,Fukuoka-ken Fukuoka-shi Daimyō
air_fcd4492c83f1c6b9,435,39,1.4495602535813767,1.4495602535813767,304.1577177342417,1.0964095669095757,1.0964095669095757,212.20884450194015,1185.0548809887887,SARIMA no exog,1.0547645277456443,1.0547645277456443,198.20724927989716,1172.6888647301491,ARIMAX holiday only,Dining bar,Tōkyō-to Shibuya-ku Shibuya
air_25d8e5cc57dd87d9,439,39,1.070998995080159,1.070998995080159,240.6198174348119,1.0899305476759225,1.0899305476759225,190.3588723382034,1178.5674198644667,SARIMA no exog,1.039837062404978,1.039837062404978,181.83382757410527,1156.7245535779696,ARIMAX holiday only,Western food,Tōkyō-to Shibuya-ku Shibuya
air_57ed725a1930a5b9,439,39,0.8806085539988214,0.8806085539988214,48.959491971230136,0.6242106453311094,0.6242106453311094,41.04195141175518,861.619026119264,SARIMA no exog,0.5657728961423871,0.5657728961423871,40.549885931317995,843.7409377801062,ARIMAX holiday only,Cafe/Sweets,Tōkyō-to Shinjuku-ku Kabukichō
air_082908692355165e,436,39,1.1420450463720089,1.1420450463720089,196.12428004926392,0.7359562377546042,0.7359562377546042,101.38336890284221,1245.4154752618535,SARIMA no exog,0.6360948649440356,0.6360948649440356,74.3418234376933,1208.3456263526318,ARIMAX holiday only,Italian/French,Tōkyō-to Shinjuku-ku Kabukichō
air_9352c401d5adb01b,436,39,0.7188791154398998,0.7188791154398998,109.49214307308586,0.8129494275341747,0.8129494275341747,86.24435282705795,1062.2214250011966,SARIMA no exog,0.7997471541738984,0.7997471541738984,89.23094320691754,1058.365461796859,ARIMAX holiday only,Japanese food,Hiroshima-ken Hiroshima-shi Kokutaijimachi
air_b2d8bc9c88b85f96,439,35,1.9313048289347923,1.9313048289347923,876.847396480589,1.9094080476994681,1.9094080476994681,819.4589249202886,1090.8556649210977,SARIMA no exog,1.9035292033822893,1.9035292033822893,812.5459414184477,1085.1583705828434,ARIMAX holiday only,Dining bar,Fukuoka-ken Fukuoka-shi Tenjin
air_20619d21192aa571,438,39,1.3049913709540033,1.3049913709540033,232.30440454270567,1.129069122453548,1.129069122453548,216.30838386038644,1080.2341655123555,SARIMA no exog,1.1372430348221814,1.1372430348221814,222.47654192527668,1075.3519632846037,ARIMAX holiday only,Cafe/Sweets,Ōsaka-fu Ōsaka-shi Kyūtarōmachi
air_c1d5d165c055b866,435,39,0.8265718860964045,0.8265718860964045,113.39502468599234,0.8078525797138223,0.8078525797138223,105.70161803875509,1118.9090999698817,SARIMA no exog,0.7507460523983762,0.7507460523983762,88.78897627658384,1099.1094878395754,ARIMAX holiday only,Izakaya,Miyagi-ken Sendai-shi Kamisugi
air_4c665a2bfff0da3b,436,39,0.6884789994802446,0.6884789994802446,76.61948806179578,0.6316366234298388,0.6316366234298388,62.109837183085624,879.1271242323267,SARIMA no exog,0.6025670251308404,0.6025670251308404,59.8143808332915,864.3571928943159,ARIMAX holiday only,Bar/Cocktail,Tōkyō-to Minato-ku Roppongi
air_1f1390a8be2272b3,435,39,0.8521902771459969,0.8521902771459969,51.3083083052917,0.590439051601888,0.590439051601888,53.42926752217048,973.6803990879076,SARIMA no exog,0.5991314868497377,0.5991314868497377,52.352536396461225,946.7545551561324,ARIMAX holiday only,Japanese food,Tōkyō-to Shinjuku-ku Kabukichō
air_1d1e8860ae04f8e9,434,39,1.430414554519136,1.430414554519136,105.37471385879185,1.1348885499498949,1.1348885499498949,80.15926270164154,1177.9170410311945,SARIMA no exog,1.1467276522226753,1.1467276522226753,81.30196599615915,1171.5249389974665,ARIMAX holiday only,Izakaya,Tōkyō-to Shinjuku-ku Kabukichō
air_1f7f8fa557bc0d55,439,39,0.7736085577891689,0.7736085577891689,100.45177045177043,0.6438927157835842,0.6438927157835842,96.44163355029374,938.5341545580741,SARIMA no exog,0.6418058280505546,0.6418058280505546,95.49380917257702,939.5358940904466,ARIMAX holiday only,Bar/Cocktail,Ōsaka-fu Neyagawa-shi Honmachi
air_1653a6c513865af3,438,39,1.0889470493202047,1.0889470493202047,222.3634145802876,1.0388325623599088,1.0388325623599088,193.0112522168984,1278.578366797934,SARIMA no exog,1.0370556985092758,1.0370556985092758,191.93305577754927,1280.357515818782,ARIMAX holiday only,Yakiniku/Korean food,Hokkaidō Abashiri-shi Minami 6 Jōhigashi
air_ced6297e5bdf5130,435,39,0.6843202847997127,0.6843202847997127,108.75036844387323,0.6219496226493906,0.6219496226493906,63.247422562709374,1142.450186811816,SARIMA no exog,0.644903707885346,0.644903707885346,61.22017149425795,1136.9412472133217,ARIMAX holiday only,Izakaya,Tōkyō-to Setagaya-ku Sangenjaya
air_eb120e6d384a17a8,438,39,2.3671197034281506,2.3671197034281506,456.5856858509698,1.2443646207592152,1.2443646207592152,406.5270186639443,1171.6978355576844,SARIMA no exog,1.244796433771755,1.244796433771755,407.12520710045607,1173.6646417754337,ARIMAX holiday only,Cafe/Sweets,Fukuoka-ken Fukuoka-shi Daimyō
air_97159fc4e90053fe,436,39,0.4567617970877841,0.4567617970877841,45.78525114470152,0.4087509904091807,0.4087509904091807,38.99594000703808,821.9823112163849,SARIMA no exog,0.40488420199992736,0.40488420199992736,38.73706269907076,819.7595311851887,ARIMAX holiday only,Izakaya,Hiroshima-ken Hiroshima-shi Kokutaijimachi
air_5e70fe82f9e4fab6,436,39,0.9557106619351075,0.9557106619351075,79.28813197392692,0.5808232922976693,0.5808232922976693,57.49900529975227,977.2550928382598,SARIMA no exog,0.573539921822603,0.573539921822603,56.89843439344939,976.1383461021007,ARIMAX holiday only,Yakiniku/Korean food,Ōsaka-fu Ōsaka-shi Kyūtarōmachi
air_e700e390226d9985,436,39,0.5805468862212639,0.5805468862212639,48.25333587114169,0.4796200077576923,0.4796200077576923,34.52660320818827,835.6295701713759,SARIMA no exog,0.5350446638258818,0.5350446638258818,35.15624581647373,775.4506553993966,ARIMAX holiday only,Izakaya,Miyagi-ken Sendai-shi Kamisugi
air_ef920fa6f4b085f6,435,39,0.3085958482231729,0.3085958482231729,25.263823623018677,0.34966148896002414,0.34966148896002414,26.412184037202596,746.5606520790858,SARIMA no exog,0.3593960035674357,0.3593960035674357,27.146357875429416,746.0726070034984,ARIMAX holiday only,Italian/French,Tōkyō-to Minato-ku Shibakōen
air_c73d319ffabf287a,436,39,0.864607184825154,0.864607184825154,135.17277396999964,0.6358348618662807,0.6358348618662807,71.65516474626583,936.3541278013898,SARIMA no exog,0.6553089714540923,0.6553089714540923,69.69532355700642,928.8510550475356,ARIMAX holiday only,Yakiniku/Korean food,Hyōgo-ken Kōbe-shi Kumoidōri
air_eb2d2653586315dd,439,39,0.33515827174818913,0.33515827174818913,31.385974811208445,0.3646239284633531,0.3646239284633531,34.7806694045486,923.6735530067106,SARIMA no exog,0.3647435987950967,0.3647435987950967,34.7487335105489,925.660829735126,ARIMAX holiday only,Italian/French,Hyōgo-ken Nishinomiya-shi Rokutanjichō
air_6c91a28278a16f64,438,39,1.0619563009900028,1.0619563009900028,252.35641448852152,0.8371119317718528,0.8371119317718528,111.0578425846456,1055.036660542395,SARIMA no exog,0.8221431309776301,0.8221431309776301,110.1814481100236,1043.9148852526464,ARIMAX holiday only,Cafe/Sweets,Fukuoka-ken Fukuoka-shi Daimyō
air_722297e7f26db91d,436,39,0.7275865064918412,0.7275865064918412,46.86381547843378,0.7426022409689598,0.7426022409689598,59.66880950095265,1122.733602875812,SARIMA no exog,0.7425916114177893,0.7425916114177893,59.668962300083805,1124.733602752743,ARIMAX holiday only,Italian/French,Ōsaka-fu Ōsaka-shi Ōgimachi
air_63e28ee0b0c955a7,435,39,0.5493523972811115,0.5493523972811115,52.09974395177043,0.5112786773106417,0.5112786773106417,46.94706382044369,956.5367847498801,SARIMA no exog,0.5172985759648326,0.5172985759648326,44.61696412459739,944.063256732579,ARIMAX holiday only,Japanese food,Tōkyō-to Taitō-ku Higashiueno
air_cbe139af83feb388,437,39,0.7070122707862312,0.7070122707862312,48.014414779120656,0.3959363503874509,0.3959363503874509,30.787975142915403,748.5444136605446,SARIMA no exog,0.3988775630190074,0.3988775630190074,31.343970162188374,748.2359142502327,ARIMAX holiday only,Dining bar,Hyōgo-ken Kōbe-shi Kumoidōri
air_35512c42db0868da,384,39,0.55187505484723,0.55187505484723,70.10198135198135,0.5056760426821152,0.5056760426821152,58.70886632631904,542.2934426957288,SARIMA no exog,0.5140756143082292,0.5140756143082292,60.199634297331016,535.160582712374,ARIMAX holiday only,Dining bar,Tōkyō-to Musashino-shi Midorichō
air_64d4491ad8cdb1c6,435,39,0.8728133776211632,0.8728133776211632,96.397022923603,0.6041130409961892,0.6041130409961892,53.87264093652383,867.0023238669799,SARIMA no exog,0.5581327376785429,0.5581327376785429,49.845027686655754,848.8342236056803,ARIMAX holiday only,Dining bar,Tōkyō-to Minato-ku Shibakōen
air_632ba66e1f75aa28,434,39,1.2515601345986314,1.2515601345986314,339.5493879117188,1.159792688328261,1.159792688328261,266.80572864698394,842.111289987857,SARIMA no exog,1.161358115138652,1.161358115138652,267.2533976883896,838.5590828349555,ARIMAX holiday only,Italian/French,Tōkyō-to Suginami-ku Asagayaminami
air_6e3fd96320d24324,439,39,1.1034306467800397,1.1034306467800397,244.04779924913686,0.911548642793533,0.911548642793533,123.88967416300179,1128.2554000873683,SARIMA no exog,0.9074118860322254,0.9074118860322254,123.75376958657269,1128.559154112423,ARIMAX holiday only,Izakaya,Hiroshima-ken Fukuyama-shi Higashisakuramachi
air_3982a2c4ea2ed431,437,39,1.352068500991728,1.352068500991728,296.5773986509646,0.9590568433124215,0.9590568433124215,174.23855765426234,1253.5096058178658,SARIMA no exog,0.9523666409600142,0.9523666409600142,171.71641008167765,1249.6744210476115,ARIMAX holiday only,Dining bar,Fukuoka-ken Fukuoka-shi Takatori
air_609050e4e4f79ae1,436,39,1.3703049359735886,1.3703049359735886,370.8556164803547,1.1146151045982644,1.1146151045982644,251.3041255794973,1181.6299628248612,SARIMA no exog,1.1785279366158994,1.1967475268013092,268.0924048900576,1135.144126680558,ARIMAX holiday only,Japanese food,Tōkyō-to Chūō-ku Tsukiji
air_e9ebf7fc520ac76a,436,39,1.5794881693701215,1.5794881693701215,187.47061911722477,0.9234074175905985,0.9234074175905985,158.0597444439748,1208.1656205547954,SARIMA no exog,0.9244834141168545,0.9244834141168545,158.17071005593954,1209.9177862898684,ARIMAX holiday only,Western food,Tōkyō-to Itabashi-ku Itabashi
air_79f528087f49df06,439,39,1.0593619530773317,1.0593619530773317,87.99388156553911,0.9074259416665915,0.9074259416665915,60.064259945919694,1081.1024757407185,SARIMA no exog,0.7353018148314687,0.7353018148314687,57.69502617764189,999.867789219816,ARIMAX holiday only,Western food,Tōkyō-to Suginami-ku Asagayaminami
air_e55abd740f93ecc4,435,39,0.7104246592818034,0.7104246592818034,24.57936200883929,0.714484337939508,0.714484337939508,39.996652928074774,1085.0239441537667,SARIMA no exog,0.6794320983380742,0.6794320983380742,40.69480085290261,1077.8187525564786,ARIMAX holiday only,Izakaya,Hyōgo-ken Kakogawa-shi Kakogawachō Kitazaike
air_5b6d18c470bbfaf9,439,39,0.3441330199339317,0.3441330199339317,28.295807238799853,0.4811631794473621,0.4811631794473621,48.46764321754339,1015.1272253655634,SARIMA no exog,0.480548103764984,0.480548103764984,49.90834231834501,927.5379838166662,ARIMAX holiday only,Cafe/Sweets,Tōkyō-to Bunkyō-ku Kasuga
air_32460819c7600037,436,39,0.29860968491747586,0.29860968491747586,25.62065659709293,0.2310400341272554,0.2310400341272554,20.04133335357744,618.0718250252296,SARIMA no exog,0.20192194358090876,0.20192194358090876,17.370491283514657,586.3286701979165,ARIMAX holiday only,Dining bar,Ōsaka-fu Ōsaka-shi Shinmachi
air_91d72e16c4bcba55,436,39,0.7244398399797343,0.7244398399797343,80.05196989361785,0.568906001230071,0.568906001230071,55.82653588559143,1093.4620184501537,SARIMA no exog,0.4905111300023673,0.4905111300023673,44.64460485236559,1075.2953059223978,ARIMAX holiday only,Izakaya,Hyōgo-ken Kōbe-shi Sumiyoshi Higashimachi
air_a563896da3777078,435,39,1.1489100109190862,1.1489100109190862,171.64077273674968,0.674709598287093,0.674709598287093,109.28041463662765,917.9042084240912,SARIMA no exog,0.6750953975616941,0.6750953975616941,110.921708866324,917.5552364659607,ARIMAX holiday only,Izakaya,Tōkyō-to Toshima-ku Mejiro
air_16cf0a73233896de,433,39,0.9728211181901497,0.9728211181901497,117.76544136272642,0.7229146760256802,0.7229146760256802,72.81852758528035,942.2257369030358,SARIMA no exog,0.6866545638562543,0.6866545638562543,72.89709338301404,922.3426431297589,ARIMAX holiday only,Bar/Cocktail,Fukuoka-ken Fukuoka-shi Daimyō
air_2009041dbf9264de,437,39,1.3823620041631182,1.3823620041631182,87.49931666904544,0.9255120051088459,0.9255120051088459,51.2196038273244,1181.896953594294,SARIMA no exog,0.8853315661024663,0.8853315661024663,46.06398019037607,1164.0870968529775,ARIMAX holiday only,Cafe/Sweets,Tōkyō-to Shinjuku-ku Kabukichō
air_2570ccb93badde68,439,39,1.4703244032448584,1.4703244032448584,224.73678016642015,1.1515958334521772,1.1515958334521772,168.29481881065539,1205.8917555620187,SARIMA no exog,1.1515527425584546,1.1515527425584546,167.0065952373813,1206.0157145203748,ARIMAX holiday only,Izakaya,Tōkyō-to Shinjuku-ku Kabukichō
air_d44d210d2994f01b,436,39,0.7814833108125543,0.7814833108125543,98.2187612956844,0.6843975384673482,0.6843975384673482,81.02837304778213,862.0114037759017,SARIMA no exog,0.6736913138555577,0.6736913138555577,80.61321414824288,860.2513392108219,ARIMAX holiday only,Bar/Cocktail,Tōkyō-to Setagaya-ku Setagaya
air_673acd9fa5e0dd78,435,39,0.569260748609508,0.569260748609508,54.17407378945841,0.5505881377474252,0.5505881377474252,60.32238355293031,941.5610404864981,SARIMA no exog,0.530612124880739,0.5306121248807388,57.22814938075492,934.2493864830901,ARIMAX holiday only,Japanese food,Hokkaidō Sapporo-shi Minami 3 Jōnishi
air_09a845d5b5944b01,439,39,0.48494120433169147,0.48494120433169147,56.33887480041325,0.4818848333476485,0.4818848333476485,50.96397568425785,906.1347629902169,SARIMA no exog,0.4699329429028974,0.4699329429028974,50.64352555705697,902.746836155082,ARIMAX holiday only,Izakaya,Fukuoka-ken Kurume-shi Jōnanmachi
air_cfdeb326418194ff,439,39,0.7931660761722727,0.7931660761722727,95.81330267190944,0.5415906162233631,0.5415906162233631,49.879361616340844,903.8717542650608,SARIMA no exog,0.5167697310084075,0.5168058306331633,48.368812403908606,817.7546422986011,ARIMAX holiday only,Bar/Cocktail,Tōkyō-to Toshima-ku Minamiikebukuro
air_2d3afcb91762fe01,436,39,0.2991941317776148,0.2991941317776148,21.348886468549004,0.2841840256148787,0.2841840256148787,20.195312430935257,471.1730976420314,SARIMA no exog,0.2841318678535929,0.2841318678535929,20.158719742776405,472.74205993023736,ARIMAX holiday only,Izakaya,Fukuoka-ken Fukuoka-shi Hakata Ekimae
air_40f6193ea3ed1b91,436,39,0.4479685840478209,0.4479685840478209,52.22992677426272,0.4530695561441794,0.4530695561441794,41.790393477695474,842.9872929300409,SARIMA no exog,0.46773343856712346,0.46773343856712346,42.05406921798141,825.7956301692864,ARIMAX holiday only,Italian/French,Ōsaka-fu Ōsaka-shi Kyūtarōmachi
air_f911308e19d64236,436,39,1.2876355613023305,1.2876355613023305,147.3220772994211,1.1293750376592,1.1293750376592,121.52341526226355,1075.197288685396,SARIMA no exog,1.0997665554874212,1.0997665554874212,118.41153439871465,1062.153787673738,ARIMAX holiday only,Italian/French,Tōkyō-to Shibuya-ku Shibuya
air_fbadf737162a5ce3,436,39,0.6251451463784479,0.6251451463784479,79.7621301553708,0.5321937448134261,0.5321937448134261,64.4380483703296,829.5481305674305,SARIMA no exog,0.5259461763944407,0.5259461763944407,62.99592850591906,831.6838027032445,ARIMAX holiday only,Izakaya,Tōkyō-to Meguro-ku Kamimeguro
air_2cee51fa6fdf6c0d,435,39,0.8142110044681014,0.8142110044681014,140.59660385464298,0.7154153254259806,0.7154153254259806,97.66799432918816,1011.8386621657762,SARIMA no exog,0.7031285738971644,0.7031285738971644,95.89212275333952,1012.5407264992471,ARIMAX holiday only,Western food,Tōkyō-to Shibuya-ku Shibuya
air_81a12d67c22e012f,435,39,0.6768050892617569,0.6768050892617569,82.14134770462962,0.6327319333260683,0.6327319333260683,73.49162242507286,995.6984585904729,SARIMA no exog,0.5019386695481367,0.5019386695481368,55.65212870371642,839.1415152151129,ARIMAX holiday only,Izakaya,Tōkyō-to Ōta-ku Kamata
air_63a750d8b4b6a976,438,39,1.264320242351211,1.264320242351211,279.1635268319714,1.022469128261893,1.022469128261893,151.9903373835205,1034.4221933765534,SARIMA no exog,0.9942339131316487,0.9942339131316487,158.24488442918073,1030.3087376283668,ARIMAX holiday only,Italian/French,Fukuoka-ken Fukuoka-shi Daimyō
air_968d72c12eed09f0,432,39,0.8350720068189361,0.8350720068189361,113.295911470331,0.7127855181611311,0.7127855181611311,79.67190008423033,1072.2048602538302,SARIMA no exog,0.6701407050562534,0.6701407050562534,66.13601667285606,1067.525353512554,ARIMAX holiday only,Italian/French,Tōkyō-to Minato-ku Akasaka
air_c4fa5c562d5409ca,437,39,1.1742567270151036,1.1742567270151036,289.14264619241993,1.220510118977322,1.220510118977322,330.37779234427546,1204.181361367643,SARIMA no exog,1.2185954939664918,1.2185954939664918,329.9317071888223,1204.4364924017978,ARIMAX holiday only,Japanese food,Fukuoka-ken Kitakyūshū-shi Ōtemachi
air_d4b5a4b04c5f2d04,434,39,1.240882006246759,1.240882006246759,224.18769829968923,0.7559763781289405,0.7559763781289405,115.09438410187292,907.8234354335684,SARIMA no exog,0.7640921976035742,0.7640921976035742,118.75242683360902,906.3239168860342,ARIMAX holiday only,Cafe/Sweets,Ōsaka-fu Sakai-shi Minamikawaramachi
air_e483f5b3c4f310e0,439,39,0.658835710248279,0.658835710248279,77.86223036223038,0.4031300765122205,0.4031300765122205,46.55238599438448,728.7013699205062,SARIMA no exog,0.3508531156596237,0.3508531156596237,43.47600194096917,665.9155234298842,ARIMAX holiday only,Cafe/Sweets,Fukuoka-ken Fukuoka-shi Momochi
air_d34c0861a2be94cb,436,39,0.25794303909404565,0.25794303909404565,22.246347923187592,0.22113959676917774,0.22113959676917774,19.55961833995271,529.2533615487209,SARIMA no exog,0.18754177878220943,0.18754177878220943,17.056288533950127,497.0673884495528,ARIMAX holiday only,Cafe/Sweets,Fukuoka-ken Fukuoka-shi Momochi
air_e57dd6884595f60d,435,39,0.3059763584901281,0.3059763584901281,23.86900139855042,0.24562163754426955,0.24568521903857957,17.58448539527942,705.7825267118787,SARIMA no exog,0.24810137627069256,0.24816967986129843,17.661677888037367,707.6567691819293,ARIMAX holiday only,Cafe/Sweets,Fukuoka-ken Fukuoka-shi Daimyō
