air_store_id,train_days,test_days,seasonal_naive_rmsle,seasonal_naive_rmse_log,seasonal_naive_mape,sarima_no_exog_rmsle,sarima_no_exog_rmse_log,sarima_no_exog_mape,sarima_no_exog_aic,sarima_no_exog_status,arimax_holiday_only_rmsle,arimax_holiday_only_rmse_log,arimax_holiday_only_mape,arimax_holiday_only_aic,arimax_holiday_only_status,air_genre_name,air_area_name,delta_sarima_vs_naive,delta_holiday_arimax_vs_naive,delta_holiday_arimax_vs_sarima
air_b60cc7d6aee68194,437,39,1.0372977561513337,1.0372977561513337,217.4958499290483,0.8842373231267731,0.8842373231267731,163.49498097009104,1001.2914472575511,SARIMA no exog,0.8637849480719362,0.8637849480719362,157.32772010408075,999.4758568580376,SARIMAX holiday only,Izakaya,Hiroshima-ken Hiroshima-shi Kokutaijimachi,0.15306043302456063,0.1735128080793975,0.02045237505483688
air_68301bcb11e2f389,424,39,0.5226972333564699,0.5226972333564699,53.980087269895904,0.4069942412083975,0.4069942412083975,40.642090999570556,598.5134513756415,SARIMA no exog,0.4013472098609484,0.4013472098609484,39.549661764989885,593.5576005228713,SARIMAX holiday only,Izakaya,Tōkyō-to Suginami-ku Asagayaminami,0.11570299214807239,0.12135002349552149,0.005647031347449094
air_3b6438b125086430,439,39,0.8484189786045504,0.8484189786045504,144.78344096570459,0.7263487255271,0.7263487255271,103.83934298611983,848.0936634669704,SARIMA no exog,0.7222730495174201,0.7222730495174201,102.71932597512459,847.6383607904493,SARIMAX holiday only,Bar/Cocktail,Hiroshima-ken Hiroshima-shi Kokutaijimachi,0.12207025307745045,0.1261459290871303,0.0040756760096798406
air_c92745dfdd2ec68a,439,39,0.5278865786004794,0.5278865786004794,44.57392921663031,0.4668480836858235,0.4668480836858235,33.59420272349146,825.8685497959474,SARIMA no exog,0.45830594867417435,0.45830594867417435,32.539289704330194,819.1192294222154,SARIMAX holiday only,Bar/Cocktail,Tōkyō-to Setagaya-ku Setagaya,0.061038494914655905,0.06958062992630504,0.008542135011649132
air_db4b38ebe7a7ceff,439,39,0.6244105982882246,0.6244105982882246,69.54237248657692,0.6706245999096913,0.6706245999096913,53.86633777299844,919.1337392507895,SARIMA no exog,0.6686731286210433,0.6686731286210433,53.86052069712871,920.656976092388,SARIMAX holiday only,Dining bar,Ōsaka-fu Ōsaka-shi Shinmachi,-0.046214001621466605,-0.044262530332818684,0.0019514712886479213
air_2634e41551e9807d,436,39,0.5546944602256517,0.5546944602256517,62.56811232590156,0.6370255082368361,0.6370255082368361,51.45266118013343,815.6466014419324,SARIMA no exog,0.6166280522528256,0.6166280522528256,49.145401053311986,783.1756198335604,SARIMAX holiday only,Izakaya,Tōkyō-to Shinjuku-ku Kabukichō,-0.0823310480111844,-0.061933592027173856,0.02039745598401055
air_9438d67241c81314,436,39,0.8633208894267473,0.8633208894267473,112.86010635101044,0.798420800232933,0.798420800232933,107.26405967662089,894.5371262591618,SARIMA no exog,0.7786289409824464,0.7786289409824464,93.17801679342843,895.3718189636973,SARIMAX holiday only,Italian/French,Fukuoka-ken Fukuoka-shi Daimyō,0.06490008919381429,0.08469194844430095,0.019791859250486654
air_399904bdb7685ca0,435,39,1.7353088754473665,1.7353088754473665,294.98661899884877,0.9649398550404532,0.9649398550404532,242.3536369033045,1133.0797084857447,SARIMA no exog,0.9733233806105195,0.9733233806105195,247.40159927552932,1134.0313240658033,SARIMAX holiday only,Italian/French,Ōsaka-fu Ōsaka-shi Kyūtarōmachi,0.7703690204069132,0.761985494836847,-0.008383525570066275
air_61de73b097513f58,435,39,0.8753812787006103,0.8753812787006103,116.2931477354554,0.6154676916557438,0.6154676916557438,77.74366840667099,737.1456742967987,SARIMA no exog,0.6114037985469539,0.6114037985469539,77.0706337955523,738.923833879373,SARIMAX holiday only,Bar/Cocktail,Tōkyō-to Toshima-ku Nishiikebukuro,0.25991358704486656,0.2639774801536564,0.004063893108789851
air_fab092c35776a9b1,439,39,0.6868588750911623,0.6868588750911623,85.31005737923536,0.5421960549214253,0.5421960549214253,59.48243761870111,800.3246800683626,SARIMA no exog,0.5433021773186391,0.5433021773186391,59.79088755647073,797.8304239504532,SARIMAX holiday only,Cafe/Sweets,Fukuoka-ken Fukuoka-shi Momochi,0.14466282016973697,0.14355669777252322,-0.001106122397213749
air_63b13c56b7201bd9,438,39,1.7868850911449403,1.7868850911449403,555.6353474474042,1.483919828385514,1.483919828385514,506.40425088134674,882.5753304522875,SARIMA no exog,1.4967038452516472,1.4967038452516472,515.5432879688502,881.4287774110235,SARIMAX holiday only,Cafe/Sweets,Fukuoka-ken Fukuoka-shi Daimyō,0.30296526275942637,0.2901812458932931,-0.012784016866133285
air_79afb3f52b4d062c,436,39,0.5532633488693104,0.5532633488693104,57.46758951623205,0.48951249759063836,0.48951249759063836,52.568828910371245,712.0101806805598,SARIMA no exog,0.48955547966125157,0.48955547966125157,52.575980606436644,714.0099575715657,SARIMAX holiday only,Bar/Cocktail,Ōsaka-fu Neyagawa-shi Honmachi,0.06375085127867203,0.06370786920805882,-4.298207061320669e-05
air_c9ed65554b6edffb,436,39,0.5260432959255101,0.5260432959255101,50.23354109392193,0.479664030272301,0.479664030272301,45.08069492002946,914.364816237972,SARIMA no exog,0.4795755493474298,0.4795755493474298,45.097713212351806,916.3636437092289,SARIMAX holiday only,Cafe/Sweets,Fukuoka-ken Fukuoka-shi Daimyō,0.046379265653209156,0.04646774657808034,8.848092487118153e-05
air_c225148c0fcc5c72,438,39,1.0854810069841074,1.0854810069841074,322.23442137551916,1.0595131602744146,1.0595131602744146,299.16044046483415,938.8759268579289,SARIMA no exog,1.0557459196520267,1.0557459196520267,298.77724676243537,928.3078656819332,SARIMAX holiday only,Cafe/Sweets,Hyōgo-ken Kōbe-shi Kumoidōri,0.025967846709692877,0.029735087332080745,0.0037672406223878685
air_9f277fb7a2c1d842,437,39,0.7873776394510013,0.7873776394510013,97.8831344277439,0.7661427266799123,0.7661427266799123,69.62302644656378,1070.2699229485538,SARIMA no exog,0.7737705920657342,0.7737705920657342,69.56497607322042,1068.7381625163166,SARIMAX holiday only,Dining bar,Tōkyō-to Shibuya-ku Shibuya,0.02123491277108891,0.01360704738526708,-0.00762786538582183
air_a8533b7a992bb0ca,434,39,0.4750009819786745,0.4750009819786745,53.52125074532679,0.5921141202530269,0.5921141202530269,74.99009608165488,869.8413392962245,SARIMA no exog,0.6000737193284649,0.6000737193284649,77.77899018985485,860.2442864041011,SARIMAX holiday only,Cafe/Sweets,Tōkyō-to Shibuya-ku Shibuya,-0.11711313827435238,-0.12507273734979035,-0.007959599075437973
air_6c952e3c6e590945,425,39,0.4941048966655251,0.4941048966655251,40.24832005618191,0.5245233391812159,0.5245233391812159,44.30483181423159,785.797923886898,SARIMA no exog,0.5294906442321543,0.5294906442321543,44.29842382583761,781.9762021302408,SARIMAX holiday only,Yakiniku/Korean food,Miyagi-ken Sendai-shi Kamisugi,-0.030418442515690758,-0.03538574756662921,-0.004967305050938453
air_3bb99a1fe0583897,438,39,0.9650936134385272,0.9650936134385272,112.65028642864621,0.9668908295428459,0.9668908295428459,145.62722236869442,907.568645362138,SARIMA no exog,0.9148427977939126,0.9148427977939126,120.66608889726515,881.7558770545502,SARIMAX holiday only,Izakaya,Miyagi-ken Sendai-shi Kamisugi,-0.0017972161043187107,0.05025081564461453,0.05204803174893324
air_aa0049fe3cc6f4d6,436,39,0.5405958828778017,0.5405958828778017,69.9500277813282,0.4155077534758766,0.4155077534758766,42.14831573083457,811.820048094327,SARIMA no exog,0.41100580294325706,0.41100580294325706,41.90794324423072,812.8831894198781,SARIMAX holiday only,Bar/Cocktail,Tōkyō-to Shibuya-ku Shibuya,0.1250881294019251,0.12959007993454463,0.004501950532619536
air_db80363d35f10926,439,39,1.0649523086197508,1.0649523086197508,207.81150716150907,1.0088948642964055,1.0088948642964055,160.41943887911694,1180.214126890273,SARIMA no exog,1.0019288303729468,1.0019288303729468,157.62750839389145,1160.8375532816492,SARIMAX holiday only,Dining bar,Hokkaidō Asahikawa-shi 6 Jōdōri,0.05605744432334525,0.06302347824680399,0.0069660339234587365
air_1e23210b584540e7,438,39,0.6779136157170057,0.6779136157170057,88.79019129019132,0.4805658349839157,0.4805658349839157,58.29572673353548,1148.0873597298937,SARIMA no exog,0.4824378101001955,0.4824378101001955,58.43791332640392,1149.9894942060514,SARIMAX holiday only,Dining bar,Tōkyō-to Shinjuku-ku Kabukichō,0.19734778073309,0.19547580561681022,-0.0018719751162797893
air_4f762e840b3996e1,435,39,0.6923338587001548,0.6923338587001548,76.64082239912021,0.5674890708531796,0.5674890708531796,57.445731827777514,1037.4114900798975,SARIMA no exog,0.5662111620223838,0.5662111620223838,56.73420348657806,1037.9979263617151,SARIMAX holiday only,Bar/Cocktail,Tōkyō-to Setagaya-ku Setagaya,0.12484478784697528,0.1261226966777711,0.0012779088307958153
air_d0a1e69685259c92,439,39,0.7319057895424586,0.7319057895424586,155.57768486483556,0.7682390779178204,0.7682390779178204,172.28661978556426,976.8479633351486,SARIMA no exog,0.7669149288615011,0.7669149288615011,165.89663563915812,974.3114185865612,SARIMAX holiday only,Creative cuisine,Tōkyō-to Shinjuku-ku Kabukichō,-0.03633328837536187,-0.03500913931904259,0.0013241490563192793
air_506fe758114df773,439,39,0.9826195673721384,0.9826195673721384,72.32809026763645,0.7569869481399404,0.7569869481399404,65.32877680674393,945.2478890850687,SARIMA no exog,0.6885287310936898,0.6885287310936898,61.727058186437475,870.0820399544821,SARIMAX holiday only,Italian/French,Tōkyō-to Setagaya-ku Setagaya,0.22563261923219802,0.29409083627844856,0.06845821704625055
air_35c4732dcbfe31be,439,39,0.8025282412717705,0.8025282412717705,117.55575620960236,0.7493195179399263,0.7493195179399263,95.04733723054758,866.8192980897263,SARIMA no exog,0.7552580049774162,0.7552580049774162,96.16173225769428,863.2711762349238,SARIMAX holiday only,Dining bar,Hyōgo-ken Kōbe-shi Kumoidōri,0.05320872333184412,0.04727023629435423,-0.005938487037489892
air_abf06fcca748dca5,433,39,0.6684371453957728,0.6684371453957728,76.62992780639838,0.6443884247360199,0.6443884247360199,67.95758354617955,936.612632915289,SARIMA no exog,0.6209917774146082,0.6209917774146082,68.96302336416771,916.0216133624976,SARIMAX holiday only,Bar/Cocktail,Fukuoka-ken Fukuoka-shi Daimyō,0.024048720659752942,0.04744536798116461,0.023396647321411668
air_dfad598ff642dab7,438,39,1.9211521864248837,1.9211521864248837,277.83794400224997,1.0871580705066775,1.0871580705066775,156.18127610928562,1139.5873208954677,SARIMA no exog,1.0826926905681535,1.0826926905681535,155.69428564464542,1141.0594473906756,SARIMAX holiday only,Yakiniku/Korean food,Hokkaidō Abashiri-shi Minami 6 Jōhigashi,0.8339941159182063,0.8384594958567302,0.004465379938523917
air_901925b628677c2e,437,39,1.0333436356062804,1.0333436356062804,81.46338644736079,0.6307062327364834,0.6307062327364834,62.54995395807905,1045.100055452347,SARIMA no exog,0.6248524471563244,0.6248524471563244,61.26951063302434,1040.3582173975385,SARIMAX holiday only,Dining bar,Fukuoka-ken Fukuoka-shi Daimyō,0.402637402869797,0.408491188449956,0.005853785580159032
air_622375b4815cf5cb,436,39,1.3761499263390626,1.3761499263390626,290.4764565268683,0.9887348304571132,0.9887348304571132,155.75738282775032,1171.4445032262577,SARIMA no exog,0.9883552005746985,0.9883552005746985,156.68157385059766,1172.677506002548,SARIMAX holiday only,Izakaya,Fukuoka-ken Kitakyūshū-shi None,0.38741509588194945,0.38779472576436413,0.0003796298824146893
air_e88bbe2ede3467aa,436,39,0.7513577995872687,0.7513577995872687,109.36881631940263,0.8221175052476368,0.8221175052476368,80.93153415817532,1036.8833660093924,SARIMA no exog,0.7848694224071424,0.7848694224071424,69.21539770796595,1034.1681154558764,SARIMAX holiday only,Izakaya,Hyōgo-ken Kōbe-shi Sumiyoshi Higashimachi,-0.07075970566036816,-0.03351162281987374,0.03724808284049441
air_d138b593ebda55cc,435,39,0.5826663028103831,0.5826663028103831,68.53581603581603,0.363059650814113,0.363059650814113,36.50378593266872,715.5784931951852,SARIMA no exog,0.32604285435103536,0.32604285435103536,36.27539179953626,692.7699481204047,SARIMAX holiday only,Bar/Cocktail,Fukuoka-ken Fukuoka-shi Daimyō,0.2196066519962701,0.25662344845934776,0.03701679646307765
air_bdd32aa407c16335,437,39,0.9102611287285608,0.9102611287285608,63.156128615106944,0.6736241136961477,0.6736241136961477,38.823958482658355,928.6676360070217,SARIMA no exog,0.6600225318653679,0.6600225318653679,36.927615657948,919.7995542395463,SARIMAX holiday only,Creative cuisine,Fukuoka-ken Fukuoka-shi Daimyō,0.23663701503241308,0.25023859686319294,0.013601581830779863
air_298513175efdf261,439,39,0.5559560424784836,0.5559560424784836,68.0956252774699,0.48328554032997983,0.48328554032997983,30.748033490352945,888.2103194611401,SARIMA no exog,0.48321247631368847,0.48321247631368847,30.746271350872696,890.2084321218172,SARIMAX holiday only,Cafe/Sweets,Fukuoka-ken Fukuoka-shi Torikai,0.07267050214850379,0.07274356616479516,7.306401629136872e-05
air_ab3ae0e410b20069,433,39,0.7365578444192413,0.7365578444192413,133.24238033522587,0.5820538304935405,0.5820538304935405,81.55428350722252,964.3130501003684,SARIMA no exog,0.5979947487257958,0.5979947487257958,77.36728046912533,912.4773354294482,SARIMAX holiday only,Dining bar,Tōkyō-to Shibuya-ku Shibuya,0.1545040139257008,0.1385630956934455,-0.015940918232255297
air_efc80d3f96b3aff7,439,39,0.8811111174946538,0.8811111174946538,152.03178354285757,0.808314442086417,0.808314442086417,123.87185469254105,831.3367381889425,SARIMA no exog,0.8125678336967225,0.8125678336967225,124.68055377598037,826.3979093149469,SARIMAX holiday only,Other,Tōkyō-to Suginami-ku Asagayaminami,0.07279667540823676,0.06854328379793129,-0.004253391610305468
air_234d3dbf7f3d5a50,435,39,0.6317986501166821,0.6317986501166821,83.96646549361483,0.4924491385743785,0.4924491385743785,62.69047922196146,802.5093008558799,SARIMA no exog,0.4881708725169662,0.4881708725169662,62.474314746203405,803.4781401258713,SARIMAX holiday only,Dining bar,Tōkyō-to Machida-shi Morino,0.13934951154230363,0.1436277775997159,0.004278266057412272
air_63a88d81295195ed,435,39,1.2035389277675397,1.2035389277675397,178.50409150339738,0.8389255698811388,0.8389255698811388,89.16199023809668,1205.0547096928108,SARIMA no exog,0.7875986344929813,0.7875986344929813,77.37296574845381,1197.3725556643024,SARIMAX holiday only,Izakaya,Hyōgo-ken Kōbe-shi Kumoidōri,0.3646133578864009,0.4159402932745584,0.05132693538815747
air_4570f52104fe0982,432,39,0.8455815852788467,0.8455815852788467,132.90501521270755,0.5712007364155005,0.5712007364155005,67.75733670882123,898.6358036549568,SARIMA no exog,0.5540474379036395,0.5540474379036395,64.93295461026723,896.8645131183359,SARIMAX holiday only,Izakaya,Tōkyō-to Kōtō-ku Kameido,0.27438084886334624,0.2915341473752072,0.01715329851186098
air_48e9fc98b62495a7,437,39,1.24280853242153,1.24280853242153,245.630840183675,1.0759512237935207,1.0759512237935207,197.9431928230746,1137.9356917287473,SARIMA no exog,1.0786941471952092,1.0786941471952092,197.85232840714656,1139.662869425047,SARIMAX holiday only,Izakaya,Ōsaka-fu Ōsaka-shi Ōgimachi,0.1668573086280094,0.16411438522632094,-0.0027429234016884685
air_5c65468938c07fa5,439,39,1.246251103454826,1.246251103454826,266.12462349921657,0.7947428166993737,0.7947428166993737,109.13124762335953,999.2153414991222,SARIMA no exog,0.7929707154883449,0.7929707154883449,109.12033800899856,1001.0294431731497,SARIMAX holiday only,Other,Tōkyō-to Shibuya-ku Shibuya,0.4515082867554523,0.4532803879664812,0.001772101211028887
air_326ca454ef3558bc,438,39,0.6632242962309401,0.6632242962309401,95.56938147856445,0.6520432505638422,0.6520432505638422,84.65945546846481,1176.560809036371,SARIMA no exog,0.6245432225768071,0.6245432225768071,82.34627822048908,1168.066997911611,SARIMAX holiday only,Izakaya,Shizuoka-ken Shizuoka-shi Ōtemachi,0.011181045667097989,0.03868107365413309,0.027500027987035103
air_70e9e8cd55879414,439,39,0.7598302209082767,0.7598302209082767,80.24224873236541,0.6826841243465362,0.6826841243465362,95.48372110237455,1001.7676649662985,SARIMA no exog,0.6940938166389367,0.6940938166389367,96.84886884019394,999.8875207513745,SARIMAX holiday only,Bar/Cocktail,Tōkyō-to Shibuya-ku Dōgenzaka,0.07714609656174043,0.06573640426934002,-0.011409692292400408
air_87f9e1024b951f01,439,39,1.4568592625116052,1.4568592625116052,262.50163355515815,0.9455964020964402,0.9455964020964402,135.37054040334345,1072.48855421664,SARIMA no exog,0.9402903268508568,0.9402903268508568,131.560260458966,1064.7488070781278,SARIMAX holiday only,Dining bar,Fukuoka-ken Kurume-shi Jōnanmachi,0.511262860415165,0.5165689356607485,0.005306075245583464
air_7c7774c66fb237f7,434,39,0.790896357776164,0.790896357776164,161.51834119326378,0.46165792964473085,0.46165792964473085,57.19054220688214,834.4901599263035,SARIMA no exog,0.461629002920518,0.461629002920518,57.08793630169555,836.3011604952569,SARIMAX holiday only,Bar/Cocktail,Tōkyō-to Toshima-ku Minamiikebukuro,0.3292384281314331,0.32926735485564596,2.8926724212841037e-05
air_c2c8435bdb3516d4,437,39,1.3685885495133239,1.3685885495133239,74.94716278699185,0.977227014491164,0.977227014491164,89.66890021581565,1129.9384415064771,SARIMA no exog,0.9493003449617406,0.9493003449617406,83.39777614339422,1124.312142564263,SARIMAX holiday only,Izakaya,Hokkaidō Asahikawa-shi 6 Jōdōri,0.39136153502215987,0.4192882045515832,0.027926669529423354
air_e01d99390355408d,434,39,1.1207182343689144,1.1207182343689144,224.12907381289733,1.0158915278872354,1.0158915278872354,173.4120119337544,1087.0735004607955,SARIMA no exog,1.0127402854909129,1.0127402854909129,172.10656655764706,1088.930488262817,SARIMAX holiday only,Dining bar,Tōkyō-to Setagaya-ku Setagaya,0.10482670648167902,0.1079779488780015,0.0031512423963224734
air_de692863bb2dd758,436,39,0.9206927164448377,0.9206927164448377,81.45818120432847,0.7636858542872713,0.7636858542872713,72.06146913062041,1060.4445328934273,SARIMA no exog,0.7727023734821762,0.7727023734821762,75.92933675496595,1042.6487695779374,SARIMAX holiday only,Izakaya,Fukuoka-ken Fukuoka-shi Hakata Ekimae,0.15700686215756643,0.14799034296266156,-0.00901651919490487
air_0728814bd98f7367,434,39,0.991499137227861,0.991499137227861,158.03850470517136,0.6447113855849179,0.6447113855849179,69.77814453791066,1002.5534242810958,SARIMA no exog,0.6598625122867567,0.6598625122867567,68.78941081707539,1003.0185352213066,SARIMAX holiday only,Western food,Tōkyō-to Suginami-ku Asagayaminami,0.34678775164294307,0.33163662494110424,-0.015151126701838824
air_b4f32bcc399da2b9,410,39,1.1567649843915104,1.1567649843915104,137.1843799491756,0.8845848420342098,0.8845848420342098,97.62397203391365,1013.6715822099588,SARIMA no exog,0.8811932627963506,0.8811932627963506,95.71871412401134,1010.4153953782959,SARIMAX holiday only,Dining bar,Hiroshima-ken Hiroshima-shi Kokutaijimachi,0.2721801423573006,0.27557172159515986,0.0033915792378592657
air_81c5dff692063446,439,39,1.2209960240129776,1.2209960240129776,156.65099715099714,0.7927393714694314,0.7927393714694314,84.92533545069836,1031.493866598535,SARIMA no exog,0.7941206269785542,0.7941206269785542,84.93495192965105,1033.3940110943486,SARIMAX holiday only,Dining bar,Ōsaka-fu Ōsaka-shi Ōgimachi,0.42825665254354617,0.42687539703442334,-0.0013812555091228251
air_142e78ba7001da9c,438,39,0.7819655778310481,0.7819655778310481,115.82130832130831,0.7044432911938099,0.7044432911938099,70.47015639545798,959.2856639425987,SARIMA no exog,0.7011556811278962,0.7011556811278962,75.34070171849118,949.4577946742864,SARIMAX holiday only,Italian/French,Hyōgo-ken Nishinomiya-shi Rokutanjichō,0.07752228663723826,0.08080989670315197,0.0032876100659137153
air_03963426c9312048,436,39,1.0004760180709142,1.0004760180709142,122.04755777616047,0.9099579217499704,0.9099579217499704,104.56054562325114,897.6542140853352,SARIMA no exog,0.874864281465709,0.874864281465709,86.03335314016218,886.6471849290601,SARIMAX holiday only,Izakaya,Hiroshima-ken Hiroshima-shi Kokutaijimachi,0.09051809632094387,0.1256117366052052,0.03509364028426132
air_c9f6de13be8b8f25,435,39,0.5252367207899102,0.5252367207899102,63.35063085063084,0.49080522663774256,0.49080522663774256,63.41695155900684,847.815298577115,SARIMA no exog,0.47808984434514024,0.47808984434514024,63.04702517128528,846.4397412714267,SARIMAX holiday only,Bar/Cocktail,Fukuoka-ken Fukuoka-shi Daimyō,0.034431494152167674,0.04714687644477,0.012715382292602329
air_fcd4492c83f1c6b9,435,39,1.4495602535813767,1.4495602535813767,304.1577177342417,1.0964095669095757,1.0964095669095757,212.20884450194015,1185.0548809887887,SARIMA no exog,1.0547645277456443,1.0547645277456443,198.20724927989716,1172.6888647301491,SARIMAX holiday only,Dining bar,Tōkyō-to Shibuya-ku Shibuya,0.35315068667180105,0.3947957258357324,0.04164503916393136
air_25d8e5cc57dd87d9,439,39,1.070998995080159,1.070998995080159,240.6198174348119,1.0899305476759225,1.0899305476759225,190.3588723382034,1178.5674198644667,SARIMA no exog,1.039837062404978,1.039837062404978,181.83382757410527,1156.7245535779696,SARIMAX holiday only,Western food,Tōkyō-to Shibuya-ku Shibuya,-0.0189315525957634,0.03116193267518108,0.05009348527094448
air_57ed725a1930a5b9,439,39,0.8806085539988214,0.8806085539988214,48.959491971230136,0.6242106453311094,0.6242106453311094,41.04195141175518,861.619026119264,SARIMA no exog,0.5657728961423871,0.5657728961423871,40.549885931317995,843.7409377801062,SARIMAX holiday only,Cafe/Sweets,Tōkyō-to Shinjuku-ku Kabukichō,0.25639790866771206,0.3148356578564343,0.05843774918872224
air_082908692355165e,436,39,1.1420450463720089,1.1420450463720089,196.12428004926392,0.7359562377546042,0.7359562377546042,101.38336890284221,1245.4154752618535,SARIMA no exog,0.6360948649440356,0.6360948649440356,74.3418234376933,1208.3456263526318,SARIMAX holiday only,Italian/French,Tōkyō-to Shinjuku-ku Kabukichō,0.4060888086174047,0.5059501814279733,0.09986137281056862
air_9352c401d5adb01b,436,39,0.7188791154398998,0.7188791154398998,109.49214307308586,0.8129494275341747,0.8129494275341747,86.24435282705795,1062.2214250011966,SARIMA no exog,0.7997471541738984,0.7997471541738984,89.23094320691754,1058.365461796859,SARIMAX holiday only,Japanese food,Hiroshima-ken Hiroshima-shi Kokutaijimachi,-0.09407031209427485,-0.08086803873399862,0.01320227336027624
air_b2d8bc9c88b85f96,439,35,1.9313048289347923,1.9313048289347923,876.847396480589,1.9094080476994681,1.9094080476994681,819.4589249202886,1090.8556649210977,SARIMA no exog,1.9035292033822893,1.9035292033822893,812.5459414184477,1085.1583705828434,SARIMAX holiday only,Dining bar,Fukuoka-ken Fukuoka-shi Tenjin,0.021896781235324125,0.027775625552503014,0.0058788443171788884
air_20619d21192aa571,438,39,1.3049913709540033,1.3049913709540033,232.30440454270567,1.129069122453548,1.129069122453548,216.30838386038644,1080.2341655123555,SARIMA no exog,1.1372430348221814,1.1372430348221814,222.47654192527668,1075.3519632846037,SARIMAX holiday only,Cafe/Sweets,Ōsaka-fu Ōsaka-shi Kyūtarōmachi,0.17592224850045524,0.16774833613182194,-0.008173912368633296
air_c1d5d165c055b866,435,39,0.8265718860964045,0.8265718860964045,113.39502468599234,0.8078525797138223,0.8078525797138223,105.70161803875509,1118.9090999698817,SARIMA no exog,0.7507460523983762,0.7507460523983762,88.78897627658384,1099.1094878395754,SARIMAX holiday only,Izakaya,Miyagi-ken Sendai-shi Kamisugi,0.018719306382582235,0.07582583369802831,0.057106527315446076
air_4c665a2bfff0da3b,436,39,0.6884789994802446,0.6884789994802446,76.61948806179578,0.6316366234298388,0.6316366234298388,62.109837183085624,879.1271242323267,SARIMA no exog,0.6025670251308404,0.6025670251308404,59.8143808332915,864.3571928943159,SARIMAX holiday only,Bar/Cocktail,Tōkyō-to Minato-ku Roppongi,0.05684237605040576,0.08591197434940423,0.029069598298998467
air_1f1390a8be2272b3,435,39,0.8521902771459969,0.8521902771459969,51.3083083052917,0.590439051601888,0.590439051601888,53.42926752217048,973.6803990879076,SARIMA no exog,0.5991314868497377,0.5991314868497377,52.352536396461225,946.7545551561324,SARIMAX holiday only,Japanese food,Tōkyō-to Shinjuku-ku Kabukichō,0.2617512255441089,0.2530587902962592,-0.008692435247849684
air_1d1e8860ae04f8e9,434,39,1.430414554519136,1.430414554519136,105.37471385879185,1.1348885499498949,1.1348885499498949,80.15926270164154,1177.9170410311945,SARIMA no exog,1.1467276522226753,1.1467276522226753,81.30196599615915,1171.5249389974665,SARIMAX holiday only,Izakaya,Tōkyō-to Shinjuku-ku Kabukichō,0.29552600456924116,0.28368690229646076,-0.0118391022727804
air_1f7f8fa557bc0d55,439,39,0.7736085577891689,0.7736085577891689,100.45177045177043,0.6438927157835842,0.6438927157835842,96.44163355029374,938.5341545580741,SARIMA no exog,0.6418058280505546,0.6418058280505546,95.49380917257702,939.5358940904466,SARIMAX holiday only,Bar/Cocktail,Ōsaka-fu Neyagawa-shi Honmachi,0.12971584200558472,0.1318027297386143,0.002086887733029563
air_1653a6c513865af3,438,39,1.0889470493202047,1.0889470493202047,222.3634145802876,1.0388325623599088,1.0388325623599088,193.0112522168984,1278.578366797934,SARIMA no exog,1.0370556985092758,1.0370556985092758,191.93305577754927,1280.357515818782,SARIMAX holiday only,Yakiniku/Korean food,Hokkaidō Abashiri-shi Minami 6 Jōhigashi,0.050114486960295856,0.05189135081092888,0.0017768638506330259
air_ced6297e5bdf5130,435,39,0.6843202847997127,0.6843202847997127,108.75036844387323,0.6219496226493906,0.6219496226493906,63.247422562709374,1142.450186811816,SARIMA no exog,0.644903707885346,0.644903707885346,61.22017149425795,1136.9412472133217,SARIMAX holiday only,Izakaya,Tōkyō-to Setagaya-ku Sangenjaya,0.062370662150322165,0.03941657691436673,-0.022954085235955435
air_eb120e6d384a17a8,438,39,2.3671197034281506,2.3671197034281506,456.5856858509698,1.2443646207592152,1.2443646207592152,406.5270186639443,1171.6978355576844,SARIMA no exog,1.244796433771755,1.244796433771755,407.12520710045607,1173.6646417754337,SARIMAX holiday only,Cafe/Sweets,Fukuoka-ken Fukuoka-shi Daimyō,1.1227550826689354,1.1223232696563956,-0.00043181301253980564
air_97159fc4e90053fe,436,39,0.4567617970877841,0.4567617970877841,45.78525114470152,0.4087509904091807,0.4087509904091807,38.99594000703808,821.9823112163849,SARIMA no exog,0.40488420199992736,0.40488420199992736,38.73706269907076,819.7595311851887,SARIMAX holiday only,Izakaya,Hiroshima-ken Hiroshima-shi Kokutaijimachi,0.04801080667860336,0.05187759508785672,0.0038667884092533633
air_5e70fe82f9e4fab6,436,39,0.9557106619351075,0.9557106619351075,79.28813197392692,0.5808232922976693,0.5808232922976693,57.49900529975227,977.2550928382598,SARIMA no exog,0.573539921822603,0.573539921822603,56.89843439344939,976.1383461021007,SARIMAX holiday only,Yakiniku/Korean food,Ōsaka-fu Ōsaka-shi Kyūtarōmachi,0.3748873696374382,0.3821707401125044,0.00728337047506622
air_e700e390226d9985,436,39,0.5805468862212639,0.5805468862212639,48.25333587114169,0.4796200077576923,0.4796200077576923,34.52660320818827,835.6295701713759,SARIMA no exog,0.5350446638258818,0.5350446638258818,35.15624581647373,775.4506553993966,SARIMAX holiday only,Izakaya,Miyagi-ken Sendai-shi Kamisugi,0.10092687846357162,0.04550222239538215,-0.05542465606818947
air_ef920fa6f4b085f6,435,39,0.3085958482231729,0.3085958482231729,25.263823623018677,0.34966148896002414,0.34966148896002414,26.412184037202596,746.5606520790858,SARIMA no exog,0.3593960035674357,0.3593960035674357,27.146357875429416,746.0726070034984,SARIMAX holiday only,Italian/French,Tōkyō-to Minato-ku Shibakōen,-0.04106564073685126,-0.0508001553442628,-0.009734514607411537
